Make,Model,Year,MSRP,Body Size,Body Style,Cylinders,Engine Aspiration,Drivetrain,Transmission,Horsepower,Torque
Ford,Escape,2023,36965.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,192.0,155.0
Ford,Escape,2023,38465.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,155.0
Ford,Escape,2023,37465.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2023,40500.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,210.0,155.0
Ford,Escape,2023,33340.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,192.0,155.0
Ford,Escape,2023,30340.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,180.0,199.0
Ford,Escape,2023,32510.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,180.0,199.0
Ford,Escape,2023,39460.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,155.0
Ford,Escape,2023,38460.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2023,34040.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2023,35040.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,155.0
Ford,Expedition,2023,78115.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2023,81165.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2023,68060.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2023,71110.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2023,81115.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2023,84165.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2023,74110.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2023,71060.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2023,83565.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2023,86615.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2023,58155.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2023,61205.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2023,62190.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2023,65240.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2023,80565.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2023,83615.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2023,71400.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,440.0,510.0
Ford,Expedition,2023,54155.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2023,57205.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2023,55125.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2023,58175.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2023,59190.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2023,62240.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Explorer,2023,36760.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2023,38760.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2023,56075.0,Large,SUV,V6,Twin-Turbo,AWD,automatic,400.0,415.0
Ford,Explorer,2023,54075.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,415.0
Ford,Explorer,2023,49070.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2023,47070.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2023,53005.0,Large,SUV,V6,Naturally Aspirated,RWD,automatic,318.0,322.0
Ford,Explorer,2023,55005.0,Large,SUV,V6,Naturally Aspirated,AWD,automatic,318.0,322.0
Ford,Explorer,2023,56220.0,Large,SUV,V6,Twin-Turbo,AWD,automatic,400.0,415.0
Ford,Explorer,2023,54220.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,415.0
Ford,Explorer,2023,53820.0,Large,SUV,V6,Naturally Aspirated,RWD,automatic,318.0,322.0
Ford,Explorer,2023,55820.0,Large,SUV,V6,Naturally Aspirated,AWD,automatic,318.0,322.0
Ford,Explorer,2023,52005.0,Large,SUV,V6,Twin-Turbo,AWD,automatic,400.0,415.0
Ford,Explorer,2023,50005.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,415.0
Ford,Explorer,2023,46005.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2023,48005.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2023,48980.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2023,38570.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2023,40570.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,F-150,2023,67100.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,63310.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,410.0
Ford,F-150,2023,66805.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,63005.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,410.0
Ford,F-150,2023,61270.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2023,57730.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2023,62995.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,57480.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2023,84910.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,430.0,570.0
Ford,F-150,2023,68490.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,64695.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,410.0
Ford,F-150,2023,65000.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,410.0
Ford,F-150,2023,68795.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,76775.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,450.0,510.0
Ford,F-150,2023,107350.0,Large,Pickup Truck,V8,Supercharged,4WD,automatic,700.0,640.0
Ford,F-150,2023,61110.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,39600.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,45410.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,41530.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,48225.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,42930.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2023,42995.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,34885.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,39195.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,40590.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2023,45810.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,39900.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,34585.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,53045.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,47800.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,50220.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,46360.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,47750.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2023,44550.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,50620.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2023,44855.0,Large,Pickup Truck,V6,Naturally Aspirated,4WD,automatic,290.0,265.0
Ford,F-150,2023,41055.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,44000.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150,2023,45400.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2023,40760.0,Large,Pickup Truck,V6,Naturally Aspirated,RWD,automatic,290.0,265.0
Ford,F-150 Lightning,2023,69995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,426.0,775.0
Ford,F-150 Lightning,2023,91995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,563.0,775.0
Ford,F-150 Lightning,2023,49995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,426.0,775.0
Ford,F-150 Lightning,2023,54995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,426.0,775.0
Ford,F-250 Super Duty,2023,76175.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,75975.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,63740.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,61410.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,63940.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,61610.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,96095.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-250 Super Duty,2023,96295.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-250 Super Duty,2023,76865.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,77065.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,50560.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,47960.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,50770.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,47760.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,46505.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,46305.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,49095.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,43970.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,46760.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,49305.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2023,54715.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,54510.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,50105.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,52755.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2023,52955.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,77025.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,77220.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,78160.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,64790.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,64990.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,62460.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,62660.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,66480.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,64145.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,97470.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-350 Super Duty,2023,97270.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-350 Super Duty,2023,99280.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-350 Super Duty,2023,78115.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,77915.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,80145.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,51620.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,48815.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,51815.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,47555.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,47345.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,50345.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,50155.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,47815.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,49015.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,49045.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,49305.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,45015.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,51830.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,50500.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,53300.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,46505.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2023,55560.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,55760.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,54010.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,53800.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,56610.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,54840.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,51160.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2023,52115.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-450 Super Duty,2023,91090.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,78665.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,103030.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-450 Super Duty,2023,92535.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,66925.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,58455.0,Large,Pickup Truck,V8,Turbocharged,RWD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,63455.0,Large,Pickup Truck,V8,Turbocharged,RWD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,61765.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,69035.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2023,65695.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,Maverick,2023,28355.0,Compact,Pickup Truck,I4,Naturally Aspirated,FWD,automatic,191.0,
Ford,Maverick,2023,22595.0,Compact,Pickup Truck,I4,Naturally Aspirated,FWD,automatic,191.0,
Ford,Maverick,2023,24855.0,Compact,Pickup Truck,I4,Naturally Aspirated,FWD,automatic,191.0,
Ford,Mustang,2023,27770.0,Midsize,Coupe,I4,Turbocharged,RWD,manual,310.0,350.0
Ford,Mustang,2023,33270.0,Midsize,Convertible,I4,Turbocharged,RWD,manual,310.0,350.0
Ford,Mustang,2023,38295.0,Midsize,Convertible,I4,Turbocharged,RWD,manual,310.0,350.0
Ford,Mustang,2023,32795.0,Midsize,Coupe,I4,Turbocharged,RWD,manual,310.0,350.0
Ford,Mustang,2023,38345.0,Midsize,Coupe,V8,Naturally Aspirated,RWD,manual,460.0,420.0
Ford,Mustang,2023,48865.0,Midsize,Convertible,V8,Naturally Aspirated,RWD,manual,460.0,420.0
Ford,Mustang,2023,43365.0,Midsize,Coupe,V8,Naturally Aspirated,RWD,manual,460.0,420.0
Ford,Mustang,2023,55570.0,Midsize,Coupe,V8,Naturally Aspirated,RWD,manual,480.0,420.0
Ford,Mustang Mach-E,2023,56995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,346.0,428.0
Ford,Mustang Mach-E,2023,59995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,480.0,600.0
Ford,Mustang Mach-E,2023,46995.0,Midsize,Hatchback,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Mustang Mach-E,2023,49995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,266.0,428.0
Ford,Mustang Mach-E,2023,46995.0,Midsize,Hatchback,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Mustang Mach-E,2023,49995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,311.0,427.0
Ford,Mustang Mach-E,2023,42995.0,Midsize,Hatchback,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Mustang Mach-E,2023,45995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,266.0,428.0
Ford,Mustang Mach-E,2023,42995.0,Midsize,Hatchback,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Mustang Mach-E,2023,45995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,311.0,427.0
Ford,Ranger,2023,37460.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2023,40945.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2023,35500.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2023,38985.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2023,27400.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2023,31045.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2023,29585.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2023,33230.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2023,33420.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2023,36905.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2023,31460.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2023,34945.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Transit Cargo Van,2023,43230.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,41955.0,Midsize,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,47925.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,46650.0,Midsize,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,47475.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,42780.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,48745.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,44055.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,51845.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,47155.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,53070.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,48375.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,48875.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,44175.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,47600.0,Midsize,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,42905.0,Midsize,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,48425.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,43730.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,45005.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,49700.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,50220.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,55305.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,50570.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,57115.0,Large,Cargo Van,V6,Twin-Turbo,AWD,automatic,310.0,400.0
Ford,Transit Cargo Van,2023,52575.0,Large,Cargo Van,V6,Twin-Turbo,RWD,automatic,310.0,400.0
Ford,Transit Cargo Van,2023,58160.0,Large,Cargo Van,V6,Twin-Turbo,AWD,automatic,310.0,400.0
Ford,Transit Cargo Van,2023,48405.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,53100.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,54320.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,49625.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,48945.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,53640.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,54860.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,50165.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,48850.0,Midsize,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,50125.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,45430.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2023,44155.0,Midsize,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
